SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlySpend,ChargePerService,IsLongTerm,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 Years,tenure_group_2-4 Years,tenure_group_4-6 Years
0,0.3194444444444444,0.5646766169154228,0.20305792753288715,0,0.25,0.046763108136498706,0.6093064091308166,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.8888888888888888,0.019402985074626844,0.14527463651050082,0,0.125,0.00754478271810725,0.08604038630377525,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.7916666666666666,0.013432835820895522,0.13290445418878374,0,0.125,0.007922372137260401,0.07550482879719056,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,0.013888888888888888,0.5194029850746269,0.005960073851834756,1,0.125,0.018758065968366402,0.968393327480246,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1.0,0.6945273631840796,0.7393087929840757,0,1.0,0.05678869311064033,0.07491952004682473,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
0,0.1111111111111111,0.5263681592039802,0.06287214401107778,1,0.625,0.038496553518012754,0.14779045946736907,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0.8472222222222222,0.8238805970149253,0.6868739903069467,0,0.625,0.06275853455695628,0.3227977758267486,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
0,0.8888888888888888,0.6572139303482587,0.608152550196169,0,0.5,0.051996758606200684,0.323441615452151,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1,0.986111111111111,0.056716417910447736,0.20048465266558968,0,0.25,0.010954710525525976,0.011706175007316355,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.9027777777777777,0.8039800995024875,0.7382760212324024,0,0.75,0.06341563235827771,0.22827041264266906,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
0,0.041666666666666664,0.013432835820895522,0.004909993076390492,0,0.125,0.0044329061496443485,0.07550482879719056,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.013888888888888888,0.27263681592039796,0.0030983152550196165,1,0.125,0.009826225276869053,0.5329236172080772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.41666666666666663,0.46019900497512434,0.22053427186706673,0,0.5,0.03822908366726726,0.1843722563652327,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.20833333333333331,0.5099502487562189,0.12146318947611356,0,0.625,0.041618896125333905,0.1381328650863331,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0
0,0.1111111111111111,0.5004975124378109,0.06295291945534273,0,0.5,0.03855257760837161,0.21281826163301137,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
0,0.09722222222222221,0.763681592039801,0.07347103623355643,1,0.5,0.05240553437978332,0.39859525899912207,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0.9722222222222222,0.8945273631840797,0.9129644588045235,0,0.875,0.07384223103258346,0.20610184372256368,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
0,0.861111111111111,0.6751243781094527,0.5996365105008078,0,0.875,0.05301365301365303,0.10930640913081652,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
0,0.08333333333333333,0.014427860696517386,0.01092776367412878,0,0.125,0.005064463433562147,0.07726075504828794,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.19444444444444442,0.6233830845771144,0.1308562197092084,0,0.25,0.048743359644647204,0.6783728416739832,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.3055555555555555,0.6557213930348259,0.208071774751904,0,0.375,0.050444647720258855,0.4701492537313433,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.3055555555555555,0.018905472636815884,0.0462843295638126,0,0.125,0.006535505919719392,0.08516242317822648,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.2222222222222222,0.4577114427860697,0.11599353796445881,0,0.5,0.03677322425113388,0.1826163301141352,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0
0,0.1388888888888889,0.07412935323383085,0.02686360489268405,0,0.25,0.009860603695952895,0.03219198127011996,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.18055555555555555,0.3756218905472637,0.08605469651511655,0,0.375,0.03272178465311513,0.2230026338893767,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0.2777777777777778,0.6383084577114428,0.18157742903300253,1,0.375,0.04800349864727548,0.4547848990342407,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.027777777777777776,0.5119402985074627,0.013431802446342025,0,0.125,0.025847114259131426,0.9552238805970149,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.736111111111111,0.5537313432835821,0.4545868912993307,0,0.75,0.0461845260128522,0.10209456917095205,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1
0,0.15277777777777776,0.023383084577114438,0.024821140087699055,0,0.125,0.007425192832918156,0.09306409130816512,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.9583333333333333,0.01641791044776117,0.15516385875836605,0,0.125,0.007415245698507502,0.08077260755048288,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.05555555555555555,0.5238805970149254,0.029333025617355183,1,0.125,0.03271406704883101,0.9762949956101844,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.0,0.7044776119402985,0.7195534271867067,0,1.0,0.05509941877747158,0.07882157838259679,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
1,0.8055555555555555,0.2691542288557213,0.30376182783291017,1,0.375,0.025752700779979463,0.12906057945566285,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1
0,0.2222222222222222,0.021393034825870627,0.03491807062081699,0,0.125,0.007003246690194431,0.08955223880597013,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.5972222222222222,0.6567164179104478,0.4062370182321717,0,0.5,0.051325069780005415,0.3230904302019316,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
0,0.027777777777777776,0.8572139303482588,0.025848142164781908,1,0.75,0.05168222335604311,0.2551109996237301,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
0,0.19444444444444442,0.6338308457711442,0.13419686129702285,0,0.75,0.05013355742969478,0.14248087294619344,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
0,0.736111111111111,0.7621890547263681,0.574821140087699,1,0.5,0.060083169096044636,0.3975417032484635,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
0,0.4444444444444444,0.02288557213930348,0.07336141241633971,0,0.125,0.007672390036806735,0.09218612818261634,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.4722222222222222,0.06417910447761191,0.08786060466189707,0,0.25,0.009441888583519485,0.020485806262803608,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.20833333333333331,0.5592039800995025,0.13003692591737828,1,0.25,0.044963834448813,0.6028680128767925,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,0.09722222222222221,0.5791044776119403,0.05594276482806371,1,0.25,0.03872865332092801,0.6262803628914253,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.20833333333333331,0.8666666666666666,0.1777579044541888,0,0.75,0.06358159008373603,0.25987708516242314,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
0,0.8472222222222222,0.02288557213930348,0.14230325409646896,0,0.125,0.007930765067688784,0.09218612818261634,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,0.013888888888888888,0.11641791044776117,0.0012866374336487421,1,0.125,0.004171793871364688,0.25724319578577703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.013888888888888888,0.2691542288557213,0.0030579275328871443,0,0.125,0.00970017107356163,0.5267778753292361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.1111111111111111,0.6592039800995024,0.07429609969997693,1,0.375,0.04641996058305072,0.47322212467076386,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.4583333333333333,0.5621890547263682,0.2809254558042926,0,0.625,0.04535973998231005,0.1688615744805385,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
0,0.18055555555555555,0.6069651741293532,0.1261077775213478,1,0.375,0.05058032096658708,0.42712906057945565,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0.013888888888888888,0.06517412935323383,0.0006923609508423722,1,0.0,0.0023169963084126175,0.6022827041264267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.2777777777777778,0.3338308457711442,0.11597622894068775,0,0.25,0.028503685156045674,0.3377231489610769,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0.041666666666666664,0.12089552238805967,0.007310177705977384,0,0.125,0.008178516762207752,0.26514486391571557,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.18055555555555555,0.013930348258706454,0.026078929148396032,0,0.125,0.005980285808611991,0.07638279192273922,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0.5555555555555556,0.381592039800995,0.2723632587122086,0,0.375,0.03518244552474638,0.22827041264266906,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.5972222222222222,0.5338308457711444,0.36401453957996766,0,0.625,0.04533503952153973,0.15218027509511273,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0
0,0.08333333333333333,0.7238805970149254,0.0591045465035772,1,0.5,0.04802579394854074,0.3705004389815628,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0.9583333333333333,0.014925373134328346,0.15654281098546044,0,0.125,0.007538212860101273,0.07813871817383672,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1.0,0.9099502487562189,0.9358989153011771,0,0.875,0.0735990448495593,0.21290605794556633,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
0,0.8194444444444444,0.010447761194029848,0.13546042003231018,0,0.125,0.00770371259641646,0.07023705004389819,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.2777777777777778,0.7791044776119402,0.21726863604892685,0,0.625,0.05861263200318996,0.2964588820602868,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0
0,0.3333333333333333,0.05820895522388059,0.0656127394414955,0,0.25,0.01030955310783637,0.013462101258413794,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0.8194444444444444,0.92636815920398,0.7501673205631203,0,0.875,0.07165581199915964,0.22014925373134325,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
0,1.0,0.9353233830845772,0.925784675744288,0,0.875,0.07273417980690602,0.22410008779631257,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,0.013888888888888888,0.02487562189054726,0.00022501730902377065,0,0.125,0.0008583690987124465,0.09569798068481122,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.375,0.8323383084577115,0.3072178629125317,0,0.625,0.06235867137154692,0.32777290020485816,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
0,0.19444444444444442,0.6149253731343283,0.1261827832910224,0,0.375,0.04679852336504698,0.4341527655838455,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0.986111111111111,0.8686567164179103,0.8523771059312255,0,0.75,0.06747201296557521,0.26088047159162164,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
0,0.18055555555555555,0.5975124378109452,0.11714170320793908,0,0.25,0.046582601947408826,0.6479367866549605,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,0.611111111111111,0.5034825870646765,0.33927417493653356,0,0.125,0.0407487219504387,0.9402985074626865,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.4583333333333333,0.6139303482587065,0.30764481883221784,0,0.375,0.05026526112110562,0.43327480245829675,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,1.0,0.37014925373134333,0.48008308331410104,0,0.625,0.03462239447894102,0.055896985659935616,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1
0,0.013888888888888888,0.6134328358208956,0.007050542349411494,1,0.25,0.022161529457666803,0.6666666666666669,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.2638888888888889,0.8791044776119402,0.2210535425801985,1,0.75,0.06305531378492753,0.2661482503449141,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0
0,0.8888888888888888,0.8378109452736319,0.765670436187399,0,0.75,0.0671238170875015,0.24532798193904426,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0.027777777777777776,0.2761194029850746,0.007581352411723978,1,0.125,0.013673879768300371,0.5390693590869183,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.013888888888888888,0.06965174129353235,0.00074428802215555,0,0.0,0.0024790659983793028,0.6180860403863038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.8472222222222222,0.014925373134328346,0.12755596584352644,0,0.125,0.006445997585413342,0.07813871817383672,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.40277777777777773,0.01741293532338306,0.06014885760443111,0,0.125,0.006351931330472104,0.08252853380158032,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0.3194444444444444,0.682089552238806,0.22583083314101085,0,0.375,0.05268615504667008,0.4934152765583846,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.7916666666666666,0.4029850746268656,0.39448996076621273,0,0.625,0.03607530548480675,0.07521217442200762,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1
0,1.0,0.26865671641791045,0.3601430879298408,0,0.5,0.024366367949177056,0.04916593503072875,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
0,0.9166666666666666,0.381592039800995,0.43507962150934687,0,0.625,0.03412243384058131,0.06262803628914254,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
0,0.9027777777777777,0.6562189054726368,0.6122432494807293,0,0.875,0.05149559765244511,0.1009657594381036,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,0.1111111111111111,0.6144278606965173,0.06990537733671821,0,0.25,0.043374651099973,0.6678372841673984,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0.05555555555555555,0.5164179104477612,0.028796445880452347,1,0.125,0.03204417899696871,0.9631255487269536,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.986111111111111,0.06467661691542287,0.2097969074544196,0,0.25,0.01176205768480447,0.02107111501316944,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.013888888888888888,0.019402985074626844,0.0001615508885298867,0,0.125,0.0006602839220864968,0.08604038630377525,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0.05555555555555555,0.31641791044776113,0.018526425109623816,1,0.25,0.019222665746270896,0.3172373426982734,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.16666666666666666,0.010945273631840807,0.0231421647819063,0,0.125,0.0055389971533913425,0.0711150131694469,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0.3333333333333333,0.3218905472636816,0.1465439649203785,0,0.375,0.030517122362615928,0.17559262510974544,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0
0,0.4305555555555555,0.6258706467661692,0.29159358412185554,0,0.75,0.05068917134367779,0.13846732722939925,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
0,0.013888888888888888,0.36766169154228856,0.0042003231017770605,1,0.25,0.01326570425282872,0.3775241439859527,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.41666666666666663,0.7129353233830846,0.31206438956842836,0,0.5,0.05665971851767229,0.362774363476734,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
0,0.6527777777777778,0.6671641791044776,0.47178052157858297,0,0.875,0.05502040877577359,0.10579455662862158,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
0,0.75,0.8930348258706468,0.6625721209323794,0,0.875,0.06882974224371026,0.20544337137840213,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
0,0.6944444444444444,0.7487562189054726,0.5456612047080545,0,0.625,0.060437517544308775,0.2786069651741294,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,0.013888888888888888,0.6601990049751243,0.007592891760904685,1,0.375,0.023854257330652183,0.4741000877963125,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1.0,0.019900497512437804,0.17864066466651282,0,0.125,0.008846160013189233,0.08691834942932397,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.40277777777777773,0.06865671641791044,0.07883683360258482,0,0.25,0.010240403373450585,0.02575358501609598,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.027777777777777776,0.3597014925373134,0.010996999769213017,1,0.375,0.020780935802395033,0.208955223880597,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.1388888888888889,0.1129353233830846,0.032339026078929155,0,0.125,0.012967757954102085,0.25109745390693594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0.25,0.546268656716418,0.14852873297945998,0,0.25,0.042895076461825964,0.5876499853672814,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.15277777777777776,0.763681592039801,0.1271059312254789,1,0.5,0.06063207179087009,0.39859525899912207,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.2222222222222222,0.014925373134328346,0.030642741749365338,0,0.125,0.0054333951834583,0.07813871817383672,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1.0,0.6800995024875621,0.730636972074775,0,0.875,0.05604716877572426,0.11150131694468829,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
0,1.0,0.9049751243781096,0.9069351488576045,0,0.875,0.07112236343819625,0.2107111501316945,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0.5694444444444444,0.5616915422885572,0.36566466651280866,0,0.625,0.04805409183091588,0.16856892010535562,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
1,0.9027777777777777,0.7577114427860697,0.7047484421878606,0,0.625,0.0602446324646871,0.28387474392742174,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0.18055555555555555,0.363681592039801,0.08221786291253173,0,0.375,0.031011049036800114,0.2124670763827919,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0.05555555555555555,0.5681592039800994,0.029379183014078002,0,0.25,0.03277169182748582,0.6134035703833771,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.5694444444444444,0.46517412935323377,0.28998384491114704,0,0.5,0.03680611234259304,0.18788410886742757,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0.20833333333333331,0.5587064676616916,0.12179783060235402,1,0.25,0.041749452264473734,0.6022827041264267,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0.013888888888888888,0.3014925373134328,0.0034329563812600964,1,0.25,0.010870674389987695,0.2996780801872988,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.5833333333333333,0.8034825870646766,0.4938437572120932,0,0.75,0.06539016428226929,0.22801956603536938,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
0,0.7083333333333333,0.7487562189054726,0.5308966074313409,0,0.625,0.05737567153876169,0.2786069651741294,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.027777777777777776,0.518905472636816,0.01481075467343642,1,0.125,0.02871634802965276,0.9675153643546973,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.013888888888888888,0.218407960199005,0.0024694207246711286,1,0.25,0.007863381253939195,0.20193151887620725,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0.4444444444444444,0.6512437810945274,0.3016962843295638,0,0.875,0.05086368956833258,0.09877085162423183,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0
0,0.1388888888888889,0.015920398009950265,0.02010731594738057,0,0.125,0.006026591434316758,0.07989464442493421,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.9305555555555555,0.41094527363184075,0.47139395338102924,0,0.625,0.03685690729366569,0.0798946444249341,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1
0,0.8472222222222222,0.9636815920398009,0.8065255019616894,0,1.0,0.0748051339495338,0.18047019802946052,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
0,0.6944444444444444,0.9562189054726368,0.6660858527579046,0,1.0,0.0751770320061156,0.17754365427763147,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
0,0.027777777777777776,0.26218905472636816,0.007125548119086083,1,0.125,0.012725471952939764,0.5144863915715541,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.40277777777777773,0.26616915422885573,0.1396088160627741,0,0.375,0.022885440739518,0.1264266900790167,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1,0.041666666666666664,0.22786069651741292,0.013085621970920839,1,0.25,0.017191392298688435,0.21305238513315777,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0.18055555555555555,0.882089552238806,0.15526194322640202,1,0.75,0.06357933911581982,0.26765332998871194,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0
1,0.7916666666666666,0.7124378109452736,0.5661839372259405,0,0.5,0.054553733967675086,0.3624231782265145,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0.4305555555555555,0.3144278606965174,0.1732402492499423,0,0.5,0.027602118911131786,0.08147497805092191,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0.625,0.9457711442786069,0.5785195015001154,0,1.0,0.07218469159129731,0.1734464930250707,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
0,0.8472222222222222,0.6950248756218904,0.6355815831987076,0,1.0,0.05759437848597479,0.07511462296361326,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
0,0.6944444444444444,0.06616915422885569,0.1357546734364182,0,0.25,0.010266532255928874,0.02282704126426688,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.2638888888888889,0.86318407960199,0.22945418878375262,0,0.75,0.06567724121372191,0.2581211589113257,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
0,0.8194444444444444,0.010945273631840807,0.1247172859450727,1,0.125,0.006586031993757314,0.0711150131694469,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.986111111111111,0.05970149253731341,0.1978017539810755,0,0.25,0.010722110507518236,0.01521802750951129,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0.2222222222222222,0.7582089552238807,0.17221324717285946,1,0.5,0.057416453781008195,0.3947322212467077,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
0,0.7916666666666666,0.4129353233830846,0.3959554581121625,0,0.5,0.036233028478107665,0.151009657594381,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
0,0.013888888888888888,0.06517412935323383,0.0006923609508423722,1,0.0,0.0023169963084126175,0.6022827041264267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2777777777777778,0.8835820895522387,0.24847103623355646,0,0.75,0.06788747732953744,0.2684058698106109,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
0,0.013888888888888888,0.5208955223880596,0.005977382875605816,1,0.125,0.018812089198355295,0.971027216856892,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
